cursor_ 1,cursor_ 2,cursor_ 3,cursor_ 4,cursor_ 5,cursor_ 6,cursor_ 7,cursor_ 8,cursor_ 9,cursor_10,cursor_11,cursor_12,cursor_13,cursor_14,cursor_15,cursor_16,cursor_17,cursor_18,cursor_19,cursor_20,cursor_21,cursor_22,cursor_23,cursor_24,cursor_25,cursor_26,cursor_27,cursor_28,cursor_29,cursor_30,colour_ 1,colour_ 2,colour_ 3,colour_ 4,colour_ 5,colour_ 6,colour_ 7,colour_ 8,colour_ 9,colour_10,colour_11,colour_12,colour_13,colour_14,colour_15,colour_16,colour_17,colour_18,colour_19,colour_20,colour_21,colour_22,colour_23,colour_24,colour_25,colour_26,colour_27,colour_28,colour_29,colour_30,target_ 1,target_ 2,target_ 3,target_ 4,target_ 5,target_ 6,target_ 7,target_ 8,target_ 9,target_10,target_11,target_12,target_13,target_14,target_15,target_16,target_17,target_18,target_19,target_20,target_21,target_22,target_23,target_24,target_25,target_26,target_27,target_28,target_29,target_30
0.633951745725151,0.535649613258716,0.475342548439669,0.624412558528572,0.434275539152705,0.691025187765696,0.637023687364727,0.497654545611327,0.472270606800093,0.532415990480214,0.446886667988859,0.602262242495839,0.472270606800093,0.665641248954462,0.599028619717338,0.599028619717338,0.56103355206995,0.599028619717338,0.513499297225983,0.608567806913917,0.358123722719002,0.396118790366391,0.437347480792281,0.602262242495839,0.29474471626038,0.402424354784468,0.193208961015444,0.215520958187102,0.29474471626038,0.532415990480214,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.447616496747023,0.447616496747023,0.447616496747023,0.447616496747023,0.447616496747023,0.447616496747023,0.447616496747023,0.447616496747023,0.447616496747023,0.447616496747023,0.447616496747023,0.447616496747023,0.447616496747023,0.447616496747023,0.447616496747023,0.447616496747023,0.447616496747023,0.447616496747023,0.447616496747023,0.447616496747023,0.447616496747023,0.447616496747023,0.447616496747023,0.447616496747023,0.447616496747023,0.447616496747023,0.447616496747023,0.447616496747023,0.447616496747023,0.447616496747023
0.621178935750071,0.51980486164406,0.465965042382016,0.614873371331994,0.421502729177625,0.668713190594038,0.627484500168148,0.497654545611327,0.475342548439669,0.532415990480214,0.446886667988859,0.573644680906104,0.472270606800093,0.67518043615104,0.599028619717338,0.599028619717338,0.545188800455294,0.56103355206995,0.503960110029404,0.554727987651872,0.361357345497504,0.377202097112159,0.437347480792281,0.599028619717338,0.29474471626038,0.399352413144892,0.193208961015444,0.215520958187102,0.29474471626038,0.526110426062137,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.425396295931789,0.425396295931789,0.425396295931789,0.425396295931789,0.425396295931789,0.425396295931789,0.425396295931789,0.425396295931789,0.425396295931789,0.425396295931789,0.425396295931789,0.425396295931789,0.425396295931789,0.425396295931789,0.425396295931789,0.425396295931789,0.425396295931789,0.425396295931789,0.425396295931789,0.425396295931789,0.425396295931789,0.425396295931789,0.425396295931789,0.425396295931789,0.425396295931789,0.425396295931789,0.425396295931789,0.425396295931789,0.425396295931789,0.425396295931789
0.608567806913917,0.50703205166898,0.453192232406936,0.602262242495839,0.411963541981047,0.649796497339806,0.621178935750071,0.491187300054325,0.488115358414749,0.532415990480214,0.440581103570782,0.535649613258716,0.465965042382016,0.67518043615104,0.599028619717338,0.567339116488027,0.523038484422561,0.545188800455294,0.497654545611327,0.488115358414749,0.36442928713708,0.358123722719002,0.437347480792281,0.599028619717338,0.29474471626038,0.396118790366391,0.193208961015444,0.212287335408601,0.301050280678457,0.51980486164406,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.403744636614776,0.403744636614776,0.403744636614776,0.403744636614776,0.403744636614776,0.403744636614776,0.403744636614776,0.403744636614776,0.403744636614776,0.403744636614776,0.403744636614776,0.403744636614776,0.403744636614776,0.403744636614776,0.403744636614776,0.403744636614776,0.403744636614776,0.403744636614776,0.403744636614776,0.403744636614776,0.403744636614776,0.403744636614776,0.403744636614776,0.403744636614776,0.403744636614776,0.403744636614776,0.403744636614776,0.403744636614776,0.403744636614776,0.403744636614776
0.599028619717338,0.497654545611327,0.453192232406936,0.599028619717338,0.40889160034147,0.627484500168148,0.608567806913917,0.491187300054325,0.50703205166898,0.523038484422561,0.434275539152705,0.503960110029404,0.456425855185437,0.656102061757883,0.599028619717338,0.545188800455294,0.513499297225983,0.535649613258716,0.497654545611327,0.45012029076736,0.367662909915581,0.335973406686269,0.437347480792281,0.599028619717338,0.29474471626038,0.383507661530236,0.193208961015444,0.212287335408601,0.310589467875035,0.510265674447481,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.382916305568027,0.382916305568027,0.382916305568027,0.382916305568027,0.382916305568027,0.382916305568027,0.382916305568027,0.382916305568027,0.382916305568027,0.382916305568027,0.382916305568027,0.382916305568027,0.382916305568027,0.382916305568027,0.382916305568027,0.382916305568027,0.382916305568027,0.382916305568027,0.382916305568027,0.382916305568027,0.382916305568027,0.382916305568027,0.382916305568027,0.382916305568027,0.382916305568027,0.382916305568027,0.382916305568027,0.382916305568027,0.382916305568027,0.382916305568027
0.583183868102682,0.488115358414749,0.453192232406936,0.564105493709526,0.405657977562969,0.611639748553493,0.599028619717338,0.491187300054325,0.523038484422561,0.516571238865559,0.431041916374203,0.481809793996671,0.434275539152705,0.627484500168148,0.573644680906104,0.535649613258716,0.503960110029404,0.51980486164406,0.488115358414749,0.437347480792281,0.367662909915581,0.313823090653537,0.424736351956126,0.576878303684605,0.29474471626038,0.370734851555157,0.193208961015444,0.212287335408601,0.310589467875035,0.500726487250903,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.363149722078587,0.363149722078587,0.363149722078587,0.363149722078587,0.363149722078587,0.363149722078587,0.363149722078587,0.363149722078587,0.363149722078587,0.363149722078587,0.363149722078587,0.363149722078587,0.363149722078587,0.363149722078587,0.363149722078587,0.363149722078587,0.363149722078587,0.363149722078587,0.363149722078587,0.363149722078587,0.363149722078587,0.363149722078587,0.363149722078587,0.363149722078587,0.363149722078587,0.363149722078587,0.363149722078587,0.363149722078587,0.363149722078587,0.363149722078587
0.564105493709526,0.47857617121817,0.459497796825014,0.545188800455294,0.396118790366391,0.599028619717338,0.570572739266528,0.497654545611327,0.535649613258716,0.510265674447481,0.418430787538049,0.465965042382016,0.415197164759548,0.599028619717338,0.56103355206995,0.513499297225983,0.491187300054325,0.510265674447481,0.472270606800093,0.437347480792281,0.367662909915581,0.29474471626038,0.40889160034147,0.567339116488027,0.269360777449146,0.36442928713708,0.193208961015444,0.205981770990523,0.310589467875035,0.488115358414749,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.344662157982068,0.344662157982068,0.344662157982068,0.344662157982068,0.344662157982068,0.344662157982068,0.344662157982068,0.344662157982068,0.344662157982068,0.344662157982068,0.344662157982068,0.344662157982068,0.344662157982068,0.344662157982068,0.344662157982068,0.344662157982068,0.344662157982068,0.344662157982068,0.344662157982068,0.344662157982068,0.344662157982068,0.344662157982068,0.344662157982068,0.344662157982068,0.344662157982068,0.344662157982068,0.344662157982068,0.344662157982068,0.344662157982068,0.344662157982068
0.54826074209487,0.459497796825014,0.472270606800093,0.526110426062137,0.386579603169812,0.567339116488027,0.541955177676793,0.497654545611327,0.545188800455294,0.497654545611327,0.411963541981047,0.45012029076736,0.396118790366391,0.564105493709526,0.541955177676793,0.491187300054325,0.47857617121817,0.503960110029404,0.453192232406936,0.437347480792281,0.36442928713708,0.275666341867223,0.396118790366391,0.56103355206995,0.25351602583449,0.361357345497504,0.193208961015444,0.202748148212022,0.307355845096534,0.481809793996671,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.327645485158832,0.327645485158832,0.327645485158832,0.327645485158832,0.327645485158832,0.327645485158832,0.327645485158832,0.327645485158832,0.327645485158832,0.327645485158832,0.327645485158832,0.327645485158832,0.327645485158832,0.327645485158832,0.327645485158832,0.327645485158832,0.327645485158832,0.327645485158832,0.327645485158832,0.327645485158832,0.327645485158832,0.327645485158832,0.327645485158832,0.327645485158832,0.327645485158832,0.327645485158832,0.327645485158832,0.327645485158832,0.327645485158832,0.327645485158832
0.535649613258716,0.437347480792281,0.47857617121817,0.503960110029404,0.377202097112159,0.545188800455294,0.497654545611327,0.497654545611327,0.545188800455294,0.484881735636248,0.411963541981047,0.446886667988859,0.36442928713708,0.529344048840638,0.50703205166898,0.472270606800093,0.472270606800093,0.500726487250903,0.424736351956126,0.431041916374203,0.361357345497504,0.269360777449146,0.389813225948314,0.545188800455294,0.247210461416413,0.354890099940501,0.164753080564634,0.196442583793945,0.304283903456958,0.462731419603515,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.312262547261506,0.312262547261506,0.312262547261506,0.312262547261506,0.312262547261506,0.312262547261506,0.312262547261506,0.312262547261506,0.312262547261506,0.312262547261506,0.312262547261506,0.312262547261506,0.312262547261506,0.312262547261506,0.312262547261506,0.312262547261506,0.312262547261506,0.312262547261506,0.312262547261506,0.312262547261506,0.312262547261506,0.312262547261506,0.312262547261506,0.312262547261506,0.312262547261506,0.312262547261506,0.312262547261506,0.312262547261506,0.312262547261506,0.312262547261506
0.51980486164406,0.405657977562969,0.497654545611327,0.47857617121817,0.377202097112159,0.538883236037217,0.45012029076736,0.497654545611327,0.54826074209487,0.446886667988859,0.411963541981047,0.446886667988859,0.345512593882848,0.491187300054325,0.459497796825014,0.453192232406936,0.465965042382016,0.500726487250903,0.411963541981047,0.415197164759548,0.354890099940501,0.259821590252567,0.377202097112159,0.532415990480214,0.234437651441333,0.342278971104347,0.161519457786132,0.193208961015444,0.304283903456958,0.434275539152705,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.298644237056533,0.298644237056533,0.298644237056533,0.298644237056533,0.298644237056533,0.298644237056533,0.298644237056533,0.298644237056533,0.298644237056533,0.298644237056533,0.298644237056533,0.298644237056533,0.298644237056533,0.298644237056533,0.298644237056533,0.298644237056533,0.298644237056533,0.298644237056533,0.298644237056533,0.298644237056533,0.298644237056533,0.298644237056533,0.298644237056533,0.298644237056533,0.298644237056533,0.298644237056533,0.298644237056533,0.298644237056533,0.298644237056533,0.298644237056533
0.510265674447481,0.377202097112159,0.510265674447481,0.462731419603515,0.373968474333658,0.535649613258716,0.418430787538049,0.497654545611327,0.567339116488027,0.418430787538049,0.40889160034147,0.446886667988859,0.342278971104347,0.453192232406936,0.434275539152705,0.446886667988859,0.459497796825014,0.500726487250903,0.405657977562969,0.411963541981047,0.339045348325846,0.243976838637912,0.358123722719002,0.513499297225983,0.218592899826678,0.335973406686269,0.158447516146556,0.193208961015444,0.304283903456958,0.415197164759548,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.286887343503462,0.286887343503462,0.286887343503462,0.286887343503462,0.286887343503462,0.286887343503462,0.286887343503462,0.286887343503462,0.286887343503462,0.286887343503462,0.286887343503462,0.286887343503462,0.286887343503462,0.286887343503462,0.286887343503462,0.286887343503462,0.286887343503462,0.286887343503462,0.286887343503462,0.286887343503462,0.286887343503462,0.286887343503462,0.286887343503462,0.286887343503462,0.286887343503462,0.286887343503462,0.286887343503462,0.286887343503462,0.286887343503462,0.286887343503462
